Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,PS
Gubernur Sosialisasikan Asian Games Kepada Masyarakat se-Kecamatan Sako,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Makanya ada Gereja Kristen Jawa, Gereja Kristen Maluku dll.Dalam keberagaman,ajarannya tetap satu: Yesus sebagai Juruselamat. Lainnya cuma gimmick aja, malah seru kalau lg ada pekan budaya di gereja2 dan kt nyanyi lagu ibadah dalam berbagai baha",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Itu jaman dulu mas...Jaman skrng di seklh2 Kristen aja, teori evolusi tetap diijinkan utk diajarkan tanpa meninggalkan ajaran creationis..'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER gak potonya.. berarti diumpetin.. \n\nberbusa sabun soklin\nmawar cap buaya\nbiasa dikibulin\n wajar ku tak percaya',0,0,0,0,0,0,0,0,0,0,0,0,1
"Kadang pikiran org licik yang di dunia lesbi cuman iseng tuh gini\n\n""halah lesbi ga usah serius, toh gabakalan selamanya""\n\nBerbekal kalimat itu, banyak cewe cewe gatau diri yg mainin hati cewenya yang padahal bener2 udh jd bucin.\n\nLol.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER When i start to wear hijab, baju mmg trs pki long sleeves pnya and klu boleh cri yg tutup bontot. Smpi skg terbiasa'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Dalam banyak2 statement orang, aku paling tak faham bila orang kata DAP ni komunis. DAP ni pro kapitalis kot.\n\nMohon USER terangkan.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Suku Mosuo di perbatasan Cina dan Tibet, adalah suku pelaku poliandri (wanita bersuami banyak). Kepala keluarga juga dipegang #anehdidunia'",0,0,0,0,0,0,0,0,0,0,0,0,1
china bantu palestine? yang dimaksud mungkin palestina timur. pun atas tujuan counter srael.',0,0,0,0,0,0,0,0,0,0,0,0,1
"Presiden Joko Widodo (Jokowi) meminta agar Sistem Perizinan Berusaha Terintegrasi Secara Online atau Online Single Submission bisa segera diterapkan baik di Kementerian, di tingkat provinsi, di tingkat kabupaten, di tingkat kota. USER",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER USER ooh cuma"" gara"" beda pendapat langsung di pecat ya, kalau gtu rejim skarang anti kritik dong ,tdk mau ada masukan dari luar parlemen'",0,0,0,0,0,0,0,0,0,0,0,0,1
Ombudsman RI: Setiap Hari Ada dua Pesawat Antar TKA Tiongkok ke Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Wonu oppa kenapa matanya sipit banget? '^'""",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER ""Ah, namanya memang agak aneh sih. Tapi kupikir karena asing saja?"" tanggapnya sembari memanggut-manggutkan kepala.\n\nTawa ringan meluncur saat melihat respons menggemaskan dari Candy. Tanpa sadar tangannya terulur mengusak surai sang puan. """,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Entah pengen ngelucu, entah ""bom kita tidak bahaya"", entahlah.'",0,0,0,0,0,0,0,0,0,0,0,0,1
Sampai Saat Ini Belum Ada Perkembangan Hukum Terkait Penistaan Agama yang Dilakukan olehâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,1
pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu \n\n(Spongebob)',0,0,0,0,0,0,0,0,0,0,0,0,1
Ajib bener nih pak wakil gubernur ... ð??? baik banget dr sya meminta menyukai foto dengannya di instagram saya.,0,0,0,0,0,0,0,0,0,0,0,0,1
USER Kucing rumahan emng gitu ka \xf0\x9f\x98\x81 kerjaannya makan tidur maen eek pipis.\nKek rang kaya wkwk',0,0,0,0,0,0,0,0,0,0,0,0,1
USER iyaaa klo buka langsung sipit banget kata temen tp keknya biasa aja',0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER Agenda Yahudi. Hati2 semua',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER Memang nya Iran tdk berkerja sama dg Negara"" Komunis. *TepokJidat lagi\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Pemilu sudah dekat, semua jadi halal, begitulah komunis bekerja'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Ciptakan Situasi Kamtibmas Menjelang Pilkada 2018, Kapolsek Konang Silaturahmi ke Tokoh Masyarakat",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Ini seperti orang-orang beragama yang ngotot ke orang-orang ateis untuk membuktikan bahwa Tuhan tidak ada?',0,0,0,0,0,0,0,0,0,0,0,0,1
Indeks Pembangunan Manusia Indonesia 2017 Kembali Membaik,0,0,0,0,0,0,0,0,0,0,0,0,1
Bom takjil',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Grgr pake kacamata krn gue kalo liat temen pake kacamata, mata nya keliatan besar dan kalo copot kacamata jd lebih sipit...'",0,0,0,0,0,0,0,0,0,0,0,0,1
"RT USER: USER USER Kalo mau menistakan agama lain jangan pake ""assalamualaikum"" kasihan umat muslim yang lain yang hat\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER USER USER USER USER USER USER USER Duuhhh.. istilah kata pepatah tiada kenal mk tiada syang,pucuk dicinta ulam tiba,jk brjodoh. sbgm",0,0,0,0,0,0,0,0,0,0,0,0,1
MashaAllah.. indahnya melihat kedua tokoh tersebut. ; ; Allahu Akbar,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Gk ada ..cuma pindah dari tangan asing ke asing lagi , Indonesia tetap jadi penonton aja'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Huawei memperkirakan bahwa pada tahun 2025, sebanyak 86 persen perusahaan yang beroperasi secara global akan mengadopsi kecerdasan buatan (AI)",0,0,0,0,0,0,0,0,0,0,0,0,1
"Kalo kita beda kartu GSM, itu gak masalah asalkan nantinya nama kita berdua ada di kartu Keluarga yang sama.'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER saat dipimpin USER jg menjadi pendorong kuat bagi UMP layak &amp; program #BPJS . Era penuh perubahan di kalangan buruh baik migran maupun lokal URL #JokowiCakImin #JokowiMajukanEkonomiUmat #JOIN2019 #JOINJombang #,0,0,0,0,0,0,0,0,0,0,0,0,1
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kalau sampai ini beneran bom ya, gue udah gak ngerti lagi ama nalar orang yg ngebom sih. Siapa yg mau doi sasar? Ngaco banget ini sasarannya. Ya, terlepas mereka punya justifikasi tersendiri ya terkait sasarannya.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER Dari pagi, Pak Amal post minum kopi..aku galfok sama meja makan kayu yg ga dikasih taplak... Eh koq bagus.. Lihat cangkir kopinya koq bagus.. Eh ini rak dibelakangnya juga sukak.. \xf0\x9f\x99\x88\xf0\x9f\x98\x84 penataan display",0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER Btw sy sdh melewati fase pertanyaan2 atheis.. yg dg itu justru memmboost iman sy ke tkt ihsan inshaalaah tak tergoyahkan kl menghadapi bani atheis liberal.',0,0,0,0,0,0,0,0,0,0,0,0,1
KPK gelar program PilkadaÂ berintegritas,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Daripada gak menikah sama sekali...daripada menyimpang LGBT!Menikahlah, hidup lebih berkah...Dunia sdh rusak dgn perzinahan kini ada gerakan stop perkawinan dini.'",0,0,0,0,0,0,0,0,0,0,0,0,1
ð???PAGELARAN BUDAYA MINANGKABAU 2018ð???; .; .; Event Terspektakuler dan Terbesar yang dinantikanâ?¦,0,0,0,0,0,0,0,0,0,0,0,0,1
Hikayat Misa Melayu; ; hikayat yang menceritakan salah silah kesultanan perak serta budaya di negeri perak.; ; Hikayat dikarang oleh pengarang ; RAJA CHULAN IBN RAJA HAMID,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cinta itu buta, buta itu gelap, gelap asik, jadi\nkalo bercinta dalam gelap ajah, lebih asik.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Presiden Jokowi sudah merampungkan 30 proyek strategis nasional (PSN) periode 2016-2017 senilai Rp 94,8 triliun.; ; Kita dukung pak Jokowi 2 periode yang sdh terbukti serta melanjutkan pembangunan berkesinambungan.; USER; ; #2019TetapJokowi ; #Jokowi2Pe",0,0,0,0,0,0,0,0,0,0,0,0,1
Wusu gua bom ya lu. Mentab gua rame ama dia doang ekwkwkw',0,0,0,0,0,0,0,0,0,0,0,0,1
Mata hatinya sudah kelilipan sama harta. Makanya dia buta akan cinta.',0,0,0,0,0,0,0,0,0,0,0,0,1
Salam sejahtera Bagi saudara kristen katolik ku dimana saja .... Saya Heppy sekali',0,0,0,0,0,0,0,0,0,0,0,0,1
USER bukan jamban.',0,0,0,0,0,0,0,0,0,0,0,0,1
"Itu baru bullying about body shaming yaa. Jadi bullying yang suka ngatain gendut, kurus, item, sipit dll.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Kukira tau wkwkwwk, aku juga awalnya gatau tapi pas searching nama pemain ga asing sih namanya. Gak kok ga serem, bukan horor juga. Seru seru'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Coco lee bukan kayak gini,matanya lebih sipit sama kulitnya agak tanned gitu,kalau si tata young kan blasteran amrik deh kayaknya'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Papua itu Indonesia.itu Hijab bukan cadar.Orang2 Wanita Yahudi juga pake Cadar.',0,0,0,0,0,0,0,0,0,0,0,0,1
"Bandara Internasional Kertajati saya harapkan bisa diuji coba pada bulan Mei 2018. Bandara ini bisa menampung sekitar 5,6 juta penumpang (tahap I), terbesar kedua setelah Soekarno-Hatta. Semoga bandara ini secara konkrit bisa menggerakkan perekonomian di s",0,0,0,0,0,0,0,0,0,0,0,0,1
"Laki-laki itu memakai cincin tengkorak, sepatu berwarna putih, tahi lalat di dagunya. Perempuan itu bermata sipit, berambut panjang, dan manis senyumnya. Sederhana, cinta mereka turut membuat aku bahagia'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER USER USER USER USER Klo mau provo, liat2 dlulah...hahaha.\nUdah ga zaman umat katolik mudah diprovo macam bgini. Kita udah tinggalkan abad kegelapan itu berabad2 silam. T",0,0,0,0,0,0,0,0,0,0,0,0,1
Gubernur Indonesia ngobrol dengan Presiden Turki ð???,0,0,0,0,0,0,0,0,0,0,0,0,1
Emil Dardak Pemimpin Milenial Calon Wakil Gubernur Jawa Timur,0,0,0,0,0,0,0,0,0,0,0,0,1
"Aspirasi Ibu Lina dari Sumedang kepada Calon Gubernur Jabar: ""Berantas Pelakor yang sdh meresahkan kehidupan warga desa"". :)",0,0,0,0,0,0,0,0,0,0,0,0,1
"Giat Bhabinkamtibmas Brigpol Mbs Sihombing pd hari ini, Rabu 11 April 2018 melaks sambang desa dan tatap muka sekaligus monitoring Kamtibmas menuju Pilkada 2018 di Desa Lobusiregar I, tepatnya dirumah Rudi Panjaitan, Helman Siahaan dan Hotman Siahaan",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Pak USER walaupun Anda Muslim, sebagai pejabat negara, Anda harus bertindak demi bangsa & negara",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Setau gue sih gak ada. Ini kan indo, bukan barat. Kalo pun ada gue yakin orangnya gak ngaku ateis. Ateisme itu buat politik so far cuma jadi liability, bukan aset.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Katolik sudah nusantara kok. Misa sekarang pakai bahasa Indonesia bahkan ada yg pakai bahasa Jawa, (Di Yogya, Jawa tengah dan sekitarnya) dan di tempat2 lain pun saya rasa juga banyak yg pakai bahasa lokal.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Wah, kasihan relawan komisaris bisa minder ketemu Boss orang bule. Brekekekekekek",0,0,0,0,0,0,0,0,0,0,0,0,1
"Info : Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018 #alambanten",0,0,0,0,0,0,0,0,0,0,0,0,1
"Malam ini Kepala #BPIP menjadi Pembicara bersama Menteri Agama, Rektor UIN Sumut dan Habib Jindan bin Novel dlm Mengaji Indonesia ""Kita Indonesia, Kita Berbudaya"", UIN Sumut, (Medan, 11/4/18)",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER USER Udah JATENG ganti gubernur... ; ""Sudirman said-Ida Fauziah""",0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER Di negara lain adalah aktifis yang dekat dengan penguasa..??yg saya tau aktifis itu bekerja untuk kaum tertindas. Kalau dekat dengan rezim kemungkinan adalah aktifis PALSU',0,0,0,0,0,0,0,0,0,0,0,0,1
"Dah habis story time. Atok datang cerita pasal masa dia askar dulu perang dengan komunis. Pengalaman bom, tembak semua, tidur dalam hutan. Askar dulu. \xf0\x9f\x98\x83\xf0\x9f\x92\x95\n\nProud of you Atok! *Salute* \xf0\x9f\x92\x93'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Betul, ada konspirasi Yahudi didlmnya kita juga ga tau.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"""Terlalu Sulitkah Bangsa Indonesia untuk Mengetahui Informasi Benar Tentang Jatidiri Presiden Jokowi?"" USER - Chirpstory",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER dia tdk bermata sipit, maka beritanya biasa2 saja. kalau keturunan udah di pastikan tujuh musim akan disiarkan.'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER USER USER Agama yg memiliki kitab suci, klo nggak memiliki kitab suci ya cuek saja bro.",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER bantu aku cari judul film ini dong \xf0\x9f\x98\x85\nfilm tentang 4 org pjalan kaki spanjang 4000km ga? Film taun 2000an, pkoknya lakon cewenya mati dtgah gurun pasir\n4 orgnya tu kabur menghindari negara2 komunis supaya bsa balik ke negarany",0,0,0,0,0,0,0,0,0,0,0,0,1
Cape loh di tanyain \xe2\x80\x9chamil lagi kah?\xe2\x80\x9d Sampe cuma bisa jawab pake senyum ajaaa.. aku tu gendut naah bukan hamil! \xf0\x9f\x98\xad URL,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Demo lagi sana ke KPK, tp bawa pasukan nasi bungkus yg lebih banyak biar gak malu2in \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Vivo V9 Grand Launch! Disiarkan langsung dari Candi Borobudur dan 12 stasiun TV nasional, jadilah saksi perpaduan sempurna antara teknologi mutakhir, budaya, dan fashion pada 29 maret 2018 jam 8 malam. USER #VivoV9 #Vivo #VivoV9GrandLaunch",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER 100% orang indonesia yg waras sehat jasmani rohani sangat percaya Presiden jokowi muslim berpengaruh didunia, kecuali kader dan anggota gerindra yg tidak percaya #2019TetapJokowi",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Utututut kali sedih matanya makin sipit',0,0,0,0,0,0,0,0,0,0,0,0,1
lagi jadi pendengar dialog yahudi dan israel versi katanya katanya \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3',0,0,0,0,0,0,0,0,0,0,0,0,1
"Suka ngerasa kangen sama temen dan sahabat lama yang dulu kalo apa selalu bareng. Tapi aneh.. sekalinya ketemu lagi, ngerasa kaya asing.'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Blm pernah denger statement dari ulama manapn ""Memuja2 Ara ,tapi statement anti keara an sering banget, bahkn tdk pernah ada statement anti kechina""an, ke yahudi""an...kepanikan ingin hdp ala liberal...'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Jadi memang cara2 pilkada DKI digunakan di Jawa Tengah,0,0,0,0,0,0,0,0,0,0,0,0,1
Twit/Ritwit DPP #PDIPerjuangan:,0,0,0,0,0,0,0,0,0,0,0,0,1
USER Rendang #AsliSerunya\nUSER USER USER',0,0,0,0,0,0,0,0,0,0,0,0,1
Tindakan ekonomi: setiap usaha manusia yang dilandasi oleh pilihan yang paling baik dan paling menguntungkan.,0,0,0,0,0,0,0,0,0,0,0,0,1
Capres RI 1 nih pintar dan pro wong cillik dan tdk otoriter,0,0,0,0,0,0,0,0,0,0,0,0,1
"RT USER: #BumdesMendunia\n#TPPILampung \nKementerian Desa, PDT dan Transmigrasi mendorong percepatan pembangunan desa di Indonesia.\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,1
"AKP SUKARNO,S.H. Ka Polsek bersama Anggota Polsek Panekan, berdialogis dengan Kepala Desa Milangasri Panekan di Kantor Desa Milangasri dan menitipkan pesan Kamtibmas dan ikut mensukseskan Pilkada damai tanpa ujaran kebencian dan unsur Sara. Rabu 11/04",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Gabisa jadi keluarga belo. Krna ku sipit \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER Mungkin ilmu agama anda sangat luas &amp; shaleh. Tp saya ragu melihat sebagian akun2 yg anda follow. Alangkah lbh elok anda jg memberi contoh teman2 anda terlebih dahulu cara menyampaikan pendapat dgn bil hikmah? Salam,0,0,0,0,0,0,0,0,0,0,0,0,1
USER min minta jadwal kereta jakarta kota-pondok cina jam 11.00-12.30 makasih',0,0,0,0,0,0,0,0,0,0,0,0,1
"kebohongan itu seperti bangkai, yg lama kelamaan pasti akan tercium juga bau busuknya - USER .'",0,0,0,0,0,0,0,0,0,0,0,0,1
Temen2 SD katolik gw yg pintar2 dan juara itu pada kemana? Mana ada yg ikut UMPTN kecuali si juara umum itu. Tapi dia cm 1 semester di UI',0,0,0,0,0,0,0,0,0,0,0,0,1
"""Umat Islam RI Harus Bersatu Dalam Sikap dan Tindakan Utk Mengalahkan Proxy Asing dan Memenangkan Perang Asymetric Konspirasi Global -Cukong"" ; ; by USER - Chirpstory",0,0,0,0,0,0,0,0,0,0,0,0,1
Save Malang Haritage â?? Selamatkan CagarÂ Budaya!,0,0,0,0,0,0,0,0,0,0,0,0,1
Gue mau nonton brodus cina kali ya soalnya ganteng banget ya Allah ciptaan-Mu :(',0,0,0,0,0,0,0,0,0,0,0,0,1
"Dengan masuknya Jokowi sebagai tokoh muslim yang berpengaruh, Kepala Staf Kepresidenan, Jenderal (Purn) Moeldoko menganggap sebagai bukti perjuangan presiden kepada umat muslim di Indonesia.; #TokohMuslimBerpengaruh #TheMuslim500;",0,0,0,0,0,0,0,0,0,0,0,0,1
"Hanya Presiden Parti je layak jadi PM. Manusia tak berparti ni jangan harap lah.. Parti pun tak ada, nak jd PM macam mana?; #93tahun #buangtabiat",0,0,0,0,0,0,0,0,0,0,0,0,1
USER antek antek umak nya ?? biar apa gituh kikituan teh',0,0,0,0,0,0,0,0,0,0,0,0,1
"Dinamakan ""Seba Gede"" krn ada 2.000 org, dan brbeda dgn ""Seba Leutik"" yg haya dihadiri ratusan org. Warga Baduy stelah slesai mmperingati tradisi Seba di Pendopo Pemkab Lebak dilanjutkan kembali brtemu Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4)",0,0,0,0,0,0,0,0,0,0,0,0,1
"Nalar yang sehat, sekali lagi, tidak akan berfikir jauh seburuk itu dengan menuduh Ganjar Pranowo â?? sebab membaca puisi itu â?? sebagai anti-Islam. #PercayaGanjarYasin",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER \xc3\x97\n\n ""Oh, kau siapa?"" tanya Crow saat melihat seorang gadis asing yang rasanya...tidak pernah...pernah...entahlah. Rasanya pernah kenal.'",0,0,0,0,0,0,0,0,0,0,0,0,1
DPP Gema Keadilan mendorong Ahmad Heryawan sebagai Calon Presiden (Capres) RI 2019-2024. Hal itu disepakati setelah sayap kepemudaan PKS ini menggelar Rapimnas di Kota Bandung 15-16 April 2018. ;,0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Bung Fadly, timbang kadar Iman seseorang pake apa, timbangan sayur? Jgn2 kadar iman pak TGB lbh tinggi dr fadly yg drg bawa bunga ke makam pendiri Sosialis Komunis?'",0,0,0,0,0,0,0,0,0,0,0,0,1
"Ngajar les di tempat baru. Anak cc uuuu so cute tipikal ideal noona. Pinter banget mtk nya, ganteng, sipit, tinggi dan atletis. Aku mau punya anak satu kek gt ya lord'",0,0,0,0,0,0,0,0,0,0,0,0,1
Bahkan fisikku berada dalam kata sempurna namun sesungguhnya jiwaku cacat semenjak ayah tiada.',0,0,0,0,0,0,0,0,0,0,0,0,1
"Semoga dilancarkan . ""mayoritas pemilih di Jawa Timur menginginkan Saifullah Yusuf atau Gus Ipul menjadi Gubernur Provinsi Jawa Timur"".; #KabehSedulurKabehMakmur; #GusIpulPutiMenang; #GusIpulMbakPuti; ;",0,0,0,0,0,0,0,0,0,0,0,0,1
"Takkan melayu hilang di whatsapp. Itu dulu. Sekarang yahudi dah beli '( kahkahkah...""",0,0,0,0,0,0,0,0,0,0,0,0,1
"14. Kedua : kenyataan yang lebih mengerikan, sejak lama pemerintah dengan dalih investasi telah menjual sumur-sumur yang menghasilkan bahan mentah untuk BBM (bahan bakar minyak) ini kepada asing aseng.\n#BBMhakRAKYAT #BBMmilikRAKYAT'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0,1
"Presiden USER juga menyampaikan jgn sampai ada pesimisme apapun,; Untuk semua calon pemimpin harus memiliki optimisme tahan uji, tahan banting &amp; selalu tawakal.; Karena tahun 2030 Indonesia termasuk 10 Negara Terkuat.; Dan ""Jangan Mau Diajak Pesimis",0,0,0,0,0,0,0,0,0,0,0,0,1
Barel di bom atau ada bom di barel???',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Mungkin yang teriak-teriak itu belum baca buku karya Samuel Tumanggor, seorang mantan aktivis Gerakan Mahasiswa Kristen Indonesia.\n\nPada halaman awal saja beliau sudah menulis: sebelum kita menjadi Kristen, kita sudah terlebih dahulu menjadi w",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Kalo di pekalongan bongkrek dari ampas tahu\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,0,0,0,0,1
"Cuba la tgk anime ni, Karakai Jozu No Takagi-san, kalau rasa nak feeling feeling cinta monyet zaman sekolah..memang throwback habes..9/10 URL",0,0,0,0,0,0,0,0,0,0,0,0,1
"&lt; membuat kepalanya pening, belum lagi beberapa istilah dalam psikologi yang membuatnya harus membuka mesin pencarian terlebih dahulu untuk mengerti arti dibalik kata-kata yang /baginya/ asing itu. \n\nSatu hal yang membuatnya senang mengerjakan tugas",0,0,0,0,0,0,0,0,0,0,0,0,1
"Dia itu buaya darat sejati | B: Napa? | A: Liat aja, kaosnya Lacoste, sandalnya Crocs, celana kolornya Crocodile. #benerkan?'",0,0,0,0,0,0,0,0,0,0,0,0,1
Insya Allah Presiden..aaamiinn,0,0,0,0,0,0,0,0,0,0,0,0,1
kuliah ekonomi gua sia sia kl gini caranya,0,0,0,0,0,0,0,0,0,0,0,0,1
USER sakit perut dibeliin gorengan:((( MAKEN MENCRET AKU MAS',0,0,0,0,0,0,0,0,0,0,0,0,1
engkau raupkan air mata yang bisu karena bintang jatuh!',0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER USER USER USER USER USER mencret hyung',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER + fed well\n+ benar benar memotivasi\n+ jarang rebutan bias\n+ dapet merch dia gampang dan lumayan murce\n\n- di bilang lesbi\n- ""cOwOknYa kOk cANtik""'",0,0,0,0,0,0,0,0,0,0,0,0,1
Bilang sama suami elo USER jangan cengeng suka blok orang oke. Katanya politisi top mantan timses kafir penista agama tapi kok kelakuan cemen. Katanya liberal tapi kok partisan ngehek.,0,0,0,0,0,0,0,0,0,0,0,0,1
USER USER USER USER Dengan demikian siapa yg antek asing sebenranya ??? Saya respect kinerja presiden jokowi beserta jajarannya...lanjutkan pak jokowi !!! ANJING MENGGONGGONG KAFILAH BERLALU...',0,0,0,0,0,0,0,0,0,0,0,0,1
"USER Itu urusn dia korupsi urusan polisi,tp klu agama urusan kita MA Tuhan. saya angkat jempol ama bg zumiiiii....",0,0,0,0,0,0,0,0,0,0,0,0,1
"\xe2\x84\xa2Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang.\xc2\xae \n\n#TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0,0,0,0,1
Apa hubungannya ANAK LAYANGAN dengan KAMPUNGAN Gan ??!',0,0,0,0,0,0,0,0,0,0,0,0,1
"Gara gara editing kejam, knet jadi gak kenal, jadi gak voting, peserta peserta yg oke banyak yg gak lanjut kan kasian:(('",0,0,0,0,0,0,0,0,0,0,0,0,1
"Debat Pertama Pilkada Jateng di Kompas TV, Jumat 20 April 2018.... Mantabkan hati, pilih calon pemimpin sesuai aspirasi masing masing. Pilkada Jateng, Becik tur Nyenengke USER USER",0,0,0,0,0,0,0,0,0,0,0,0,1
"Pas ditegur duluan baru deh ngeh, itupun matanya harus pake di sipit sipitin dulu buat menerka nerka siapa yaa ini yang negur\xf0\x9f\x98\x82 wkwk'",0,0,0,0,0,0,0,0,0,0,0,0,1
"USER taun lalu aku solo trip ke seoul 9 hari, tanpa tau bahasanya, malah ketemu orang2 yang ngajak ngobrol dengan English seadanya dan bahkan pake Japanese juga. Nunjukkin kalo ternyata mereka ada ketertarikan sama orang asing. Ga ketemu orang j",0,0,0,0,0,0,0,0,0,0,0,0,1
"\xf0\x9f\x93\x8c Himmler merupakan pimpinan devisi SS, dan beserta perwira SS yang lain meyakini bahwa Yesus itu bukanlah orang Yahudi, tetapi orang ras Arya.'",0,0,0,0,0,0,0,0,0,0,0,0,1
USER Gak tuh.. Aku ngelap mulutku pake taplak meja',0,0,0,0,0,0,0,0,0,0,0,0,1
